ROW_INDEX,NV_APL_DATE,NV_DAY_NUM,NV_PEOPLE_NUM,NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
400,107年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
401,107年01月03日,1,6,錐麓古道(花蓮縣秀林鄉)
402,107年01月03日,1,9,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
403,107年01月03日,1,3,錐麓古道(花蓮縣秀林鄉)
404,107年01月03日,1,3,綠水文山步道(花蓮縣秀林鄉)
405,107年01月03日,1,2,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
406,107年01月03日,2,2,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
407,107年01月03日,1,7,郡大山(南投縣信義鄉)
408,107年01月03日,6,40,武界(南投縣仁愛鄉)
409,107年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
410,107年01月03日,1,5,錐麓古道(花蓮縣秀林鄉)
411,107年01月03日,1,3,鳶嘴山(臺中市和平區)
412,107年01月03日,4,1,玉山群峰(嘉義縣阿里山鄉)
413,107年01月03日,1,1,錐麓古道(花蓮縣秀林鄉)
414,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
415,107年01月03日,2,1,玉山群峰(嘉義縣阿里山鄉)
416,107年01月03日,3,2,鈴鳴山(花蓮縣秀林鄉)/鈴鳴山(臺中市和平區)/閂山(臺中市和平區)/桃山(臺中市和平區)/裡冷產業道路(臺中市和平區)
417,107年01月03日,1,1,北大武山(屏東縣泰武鄉)
418,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
419,107年01月03日,1,4,玉山前峰(嘉義縣阿里山鄉)
420,107年01月03日,1,3,北大武山(屏東縣泰武鄉)
421,107年01月03日,3,5,奇萊南峰 、南華山(南投縣仁愛鄉)
422,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
423,107年01月03日,1,2,奇萊南峰 、南華山(南投縣仁愛鄉)
424,107年01月03日,1,5,錐麓古道(花蓮縣秀林鄉)
425,107年01月03日,1,1,玉山前峰(嘉義縣阿里山鄉)
426,107年01月03日,1,19,郡大山(南投縣信義鄉)
427,107年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
428,107年01月03日,2,5,玉山群峰(嘉義縣阿里山鄉)
429,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
430,107年01月03日,2,16,瑪家村(屏東縣瑪家鄉)
431,107年01月03日,1,4,東郡大山(南投縣信義鄉)
432,107年01月03日,2,3,瓦拉米(花蓮縣卓溪鄉)
433,107年01月03日,3,1,玉山主南峰(嘉義縣阿里山鄉)/玉山前五峰(嘉義縣阿里山鄉)
434,107年01月03日,1,6,鎮西堡(新竹縣尖石鄉)
435,107年01月03日,2,4,玉山主峰(嘉義縣阿里山鄉)
436,107年01月03日,2,5,玉山主北峰(南投縣信義鄉)/玉山西峰(嘉義縣阿里山鄉)
437,107年01月03日,3,4,奇萊南峰 、南華山(南投縣仁愛鄉)
438,107年01月03日,2,4,雪山主東峰(臺中市和平區)
439,107年01月03日,2,2,郡大山 、西巒大山(南投縣信義鄉)
440,107年01月03日,1,6,220林道(臺中市和平區)
441,107年01月03日,2,3,雪山主東峰(臺中市和平區)
442,107年01月03日,1,1,瓦拉米(花蓮縣卓溪鄉)
443,107年01月03日,1,2,玉山前峰(嘉義縣阿里山鄉)
444,107年01月03日,4,2,玉山群峰(嘉義縣阿里山鄉)
445,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
446,107年01月03日,1,17,三地山(屏東縣三地門鄉)
447,107年01月03日,3,8,玉山群峰(嘉義縣阿里山鄉)
448,107年01月03日,5,2,郡大林道(南投縣信義鄉)/郡大山(南投縣信義鄉)
449,107年01月03日,2,3,武陵四秀(臺中市和平區)
450,107年01月03日,2,3,武陵四秀(臺中市和平區)
451,107年01月03日,3,11,天池(南投縣仁愛鄉)
452,107年01月03日,1,12,郡大山(南投縣信義鄉)
453,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
454,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
455,107年01月03日,3,11,天池(南投縣仁愛鄉)
456,107年01月03日,1,8,北插天山(桃園市復興區)
457,107年01月03日,1,3,錐麓古道(花蓮縣秀林鄉)
458,107年01月03日,3,4,能高越嶺(南投縣仁愛鄉)
459,107年01月03日,1,3,北插天山(桃園市復興區)
460,107年01月03日,3,2,玉山群峰(嘉義縣阿里山鄉)
461,107年01月03日,3,1,玉山群峰(嘉義縣阿里山鄉)
462,107年01月03日,2,3,北大武山(屏東縣泰武鄉)
463,107年01月03日,2,19,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
464,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
465,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
466,107年01月03日,2,3,雪山主東峰(臺中市和平區)
467,107年01月03日,2,4,合歡西北峰(南投縣仁愛鄉)
468,107年01月03日,1,2,奇萊主山南峰(南投縣仁愛鄉)
469,107年01月03日,2,3,玉山群峰(嘉義縣阿里山鄉)
470,107年01月03日,1,3,郡大山(南投縣信義鄉)
471,107年01月03日,2,2,加羅湖(宜蘭縣大同鄉)
472,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
473,107年01月03日,1,3,錐麓古道(花蓮縣秀林鄉)
474,107年01月03日,1,2,北插天山(桃園市復興區)
475,107年01月03日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
476,107年01月03日,1,12,雪山主東峰(臺中市和平區)
477,107年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
478,107年01月03日,1,9,錐麓古道(花蓮縣秀林鄉)
479,107年01月03日,3,2,玉山群峰(嘉義縣阿里山鄉)
480,107年01月03日,3,4,雪山主東峰(臺中市和平區)
481,107年01月03日,2,8,瓦拉米(花蓮縣卓溪鄉)
482,107年01月03日,2,2,玉山主峰(嘉義縣阿里山鄉)/玉山主北峰(南投縣信義鄉)/玉山主北峰(嘉義縣阿里山鄉)/玉山西峰(嘉義縣阿里山鄉)
483,107年01月03日,15,3,南三段(南投縣信義鄉)/南三段(花蓮縣萬榮鄉)/南三段(花蓮縣卓溪鄉)/郡大山(南投縣信義鄉)/郡大林道(南投縣信義鄉)
484,107年01月03日,2,4,玉山主北峰(南投縣信義鄉)/玉山主北峰(嘉義縣阿里山鄉)/玉山主峰(嘉義縣阿里山鄉)/玉山西峰(嘉義縣阿里山鄉)
485,107年01月03日,1,7,錐麓古道(花蓮縣秀林鄉)
486,107年01月03日,1,15,浸水營古道(臺東縣大武鄉)
487,107年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
488,107年01月04日,1,2,松蘿湖(宜蘭縣大同鄉)
489,107年01月04日,1,1,檜谷山莊(屏東縣泰武鄉)
490,107年01月04日,1,1,檜谷山莊(屏東縣泰武鄉)
491,107年01月04日,1,1,郡大山(南投縣信義鄉)
492,107年01月04日,1,4,鳶嘴山(臺中市和平區)
493,107年01月04日,1,2,鳶嘴山(臺中市和平區)
494,107年01月04日,1,6,錐麓古道(花蓮縣秀林鄉)
495,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
496,107年01月04日,6,6,崑崙凹(屏東縣來義鄉)/衣丁山(屏東縣來義鄉)/古樓社(屏東縣來義鄉)/金崙溫泉(臺東縣金峰鄉)/近黃溫泉(臺東縣金峰鄉)
497,107年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
498,107年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
499,107年01月04日,1,3,郡大林道(南投縣信義鄉)
500,107年01月04日,1,2,鳶嘴山(臺中市和平區)
501,107年01月04日,1,4,鳶嘴山(臺中市和平區)
502,107年01月04日,1,2,鳶嘴山(臺中市和平區)
503,107年01月04日,1,3,鳶嘴山(臺中市和平區)
504,107年01月04日,1,2,綠水文山步道(花蓮縣秀林鄉)
505,107年01月04日,1,3,檜谷山莊(屏東縣泰武鄉)
506,107年01月04日,1,2,綠水文山步道(花蓮縣秀林鄉)
507,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
508,107年01月04日,1,7,錐麓古道(花蓮縣秀林鄉)
509,107年01月04日,1,4,鳶嘴山(臺中市和平區)
510,107年01月04日,1,2,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
511,107年01月04日,1,2,稍來山(臺中市和平區)
512,107年01月04日,1,3,稍來山(臺中市和平區)
513,107年01月04日,1,4,唐馬丹山(臺中市和平區)
514,107年01月04日,1,2,雪見(苗栗縣泰安鄉)
515,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
516,107年01月04日,1,2,雪見(苗栗縣泰安鄉)
517,107年01月04日,1,1,鳶嘴山(臺中市和平區)
518,107年01月04日,1,1,鳶嘴山(臺中市和平區)
519,107年01月04日,1,4,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
520,107年01月04日,90,42,霧台村(屏東縣霧臺鄉)/瑪家村(屏東縣瑪家鄉)
521,107年01月04日,1,8,法治村(南投縣仁愛鄉)
522,107年01月04日,2,8,北大武山(屏東縣泰武鄉)
523,107年01月04日,1,1,郡大山(南投縣信義鄉)
524,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
525,107年01月04日,1,149,霧台村(屏東縣霧臺鄉)
526,107年01月04日,10,5,馬博橫斷(南投縣信義鄉)
527,107年01月04日,2,2,南湖大山(臺中市和平區)/南湖大山(宜蘭縣大同鄉)
528,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
529,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
530,107年01月04日,3,8,白姑大山(臺中市和平區)/白姑大山(南投縣仁愛鄉)
531,107年01月04日,2,1,北大武山(屏東縣泰武鄉)
532,107年01月04日,2,6,郡大林道(南投縣信義鄉)
533,107年01月04日,2,6,北大武山(屏東縣泰武鄉)
534,107年01月04日,1,4,北插天山(桃園市復興區)
535,107年01月04日,1,1,郡大山(南投縣信義鄉)
536,107年01月04日,1,3,檜谷山莊(屏東縣泰武鄉)
537,107年01月04日,1,3,三棧溪(花蓮縣秀林鄉)
538,107年01月04日,1,7,南華山(南投縣仁愛鄉)
539,107年01月04日,2,5,北大武山(屏東縣泰武鄉)
540,107年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
541,107年01月04日,1,10,合歡西峰(南投縣仁愛鄉)
542,107年01月04日,1,8,郡大山(南投縣信義鄉)
543,107年01月04日,1,2,玉山前峰(嘉義縣阿里山鄉)
544,107年01月04日,1,4,北插天山(桃園市復興區)
545,107年01月04日,2,5,雪山主東峰(臺中市和平區)
546,107年01月04日,4,10,雪山主東峰(臺中市和平區)
547,107年01月04日,4,6,雪山主東峰(臺中市和平區)
548,107年01月04日,1,12,北插天山(桃園市復興區)
549,107年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
550,107年01月04日,2,4,玉山群峰(嘉義縣阿里山鄉)
551,107年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
552,107年01月04日,2,6,轆轆溫泉(臺東縣海端鄉)
553,107年01月04日,2,8,西巒大山(南投縣信義鄉)
554,107年01月04日,1,15,郡大山(南投縣信義鄉)
555,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
556,107年01月04日,2,1,西巒大山(南投縣信義鄉)
557,107年01月04日,1,5,錐麓古道(花蓮縣秀林鄉)
558,107年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
559,107年01月04日,2,6,瓦拉米(花蓮縣卓溪鄉)
560,107年01月04日,2,3,瓦拉米(花蓮縣卓溪鄉)
561,107年01月04日,1,10,奇萊主山南峰(南投縣仁愛鄉)
562,107年01月04日,2,3,瓦拉米(花蓮縣卓溪鄉)
563,107年01月04日,2,2,瓦拉米(花蓮縣卓溪鄉)
564,107年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
565,107年01月04日,1,2,奇萊主山南峰(南投縣仁愛鄉)
566,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
567,107年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
568,107年01月04日,1,1,北大武山(屏東縣泰武鄉)
569,107年01月04日,1,2,瓦拉米(花蓮縣卓溪鄉)
570,107年01月04日,1,2,北大武山(屏東縣泰武鄉)
571,107年01月04日,9,4,莫很(宜蘭縣南澳鄉)
572,107年01月04日,3,1,玉山群峰(嘉義縣阿里山鄉)
573,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
574,107年01月04日,1,7,玉山前峰(嘉義縣阿里山鄉)
575,107年01月04日,1,53,八通關古道(南投縣信義鄉)
576,107年01月04日,23,2,北大武山(屏東縣泰武鄉)
577,107年01月04日,1,2,北大武山(屏東縣泰武鄉)
578,107年01月04日,1,2,檜谷山莊(屏東縣泰武鄉)
579,107年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
580,107年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
581,107年01月04日,5,2,北三段(南投縣仁愛鄉)
582,107年01月04日,1,1,奇萊南峰 、南華山(南投縣仁愛鄉)
583,107年01月04日,2,3,雪山主東峰(臺中市和平區)
584,107年01月04日,2,3,北大武山(屏東縣泰武鄉)
585,107年01月04日,3,8,北大武山(屏東縣泰武鄉)
586,107年01月04日,1,1,檜谷山莊(屏東縣泰武鄉)
587,107年01月04日,2,3,雪山主東峰(臺中市和平區)
588,107年01月04日,1,1,檜谷山莊(屏東縣泰武鄉)
589,107年01月04日,4,3,大霸群峰(苗栗縣泰安鄉)
590,107年01月04日,2,3,法治村(南投縣仁愛鄉)
591,107年01月04日,2,4,法治村(南投縣仁愛鄉)
592,107年01月04日,2,3,北大武山(屏東縣泰武鄉)
593,107年01月04日,1,5,錐麓古道(花蓮縣秀林鄉)
594,107年01月04日,1,7,志佳陽山(臺中市和平區)
595,107年01月04日,1,4,羅葉尾山(臺中市和平區)
596,107年01月04日,4,2,玉山群峰(嘉義縣阿里山鄉)
597,107年01月04日,3,4,北大武山(屏東縣泰武鄉)
598,107年01月04日,2,9,奇萊南峰 、南華山(南投縣仁愛鄉)
599,107年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
600,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
601,107年01月04日,1,6,觀霧(苗栗縣泰安鄉)
602,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
603,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
604,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
605,107年01月04日,2,5,西巒大山(南投縣信義鄉)
606,107年01月04日,4,5,O型聖稜線(苗栗縣泰安鄉)/O型聖稜線(臺中市和平區)
607,107年01月04日,1,3,北插天山(桃園市復興區)
608,107年01月04日,1,24,守城大山(南投縣仁愛鄉)
609,107年01月04日,1,8,錐麓古道(花蓮縣秀林鄉)
610,107年01月04日,1,2,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
611,107年01月04日,1,8,錐麓古道(花蓮縣秀林鄉)
612,107年01月04日,1,11,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
613,107年01月04日,2,14,奇萊南峰 、南華山(南投縣仁愛鄉)
614,107年01月04日,1,3,北插天山(桃園市復興區)
615,107年01月04日,3,5,北大武山(屏東縣泰武鄉)
616,107年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
617,107年01月04日,2,8,鈴鳴山(臺中市和平區)/閂山(臺中市和平區)/桃山(臺中市和平區)/裡冷產業道路(臺中市和平區)/鈴鳴山(花蓮縣秀林鄉)
618,107年01月04日,1,10,錐麓古道(花蓮縣秀林鄉)
619,107年01月04日,4,6,雪山主東峰(臺中市和平區)
620,107年01月04日,4,10,雪山主東峰(臺中市和平區)
621,107年01月04日,2,10,西巒大山(南投縣信義鄉)/郡大山 、西巒大山(南投縣信義鄉)
622,107年01月04日,1,4,北大武山(屏東縣泰武鄉)
623,107年01月04日,1,1,鎮西堡(新竹縣尖石鄉)
624,107年01月04日,1,1,瓦拉米(花蓮縣卓溪鄉)
625,107年01月04日,1,2,羊頭山(花蓮縣秀林鄉)
626,107年01月04日,1,11,真笠山(屏東縣瑪家鄉)
627,107年01月04日,1,8,錐麓古道(花蓮縣秀林鄉)
628,107年01月04日,1,2,玉山前峰(嘉義縣阿里山鄉)
629,107年01月04日,1,1,北大武山(屏東縣泰武鄉)
630,107年01月04日,2,2,北大武山(屏東縣泰武鄉)
631,107年01月04日,3,3,鈴鳴山(臺中市和平區)/閂山(臺中市和平區)/桃山(臺中市和平區)/裡冷產業道路(臺中市和平區)/鈴鳴山(花蓮縣秀林鄉)
632,107年01月04日,1,1,檜谷山莊(屏東縣泰武鄉)
633,107年01月04日,2,2,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
634,107年01月04日,4,1,秀姑巒山(南投縣信義鄉)/秀姑巒山(花蓮縣卓溪鄉)
635,107年01月04日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
636,107年01月04日,2,5,司馬庫斯古道(宜蘭縣大同鄉)
637,107年01月04日,1,3,栗松溫泉(臺東縣海端鄉)
638,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
639,107年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
640,107年01月04日,1,2,北大武山(屏東縣泰武鄉)
641,107年01月04日,2,3,玉山主峰(嘉義縣阿里山鄉)/玉山主西峰(嘉義縣阿里山鄉)/玉山前峰(嘉義縣阿里山鄉)
642,107年01月04日,1,7,郡大山(南投縣信義鄉)/郡大林道(南投縣信義鄉)
643,107年01月04日,2,4,北大武山(屏東縣泰武鄉)
644,107年01月04日,2,4,北大武山(屏東縣泰武鄉)
645,107年01月04日,2,3,法治村(南投縣仁愛鄉)
646,107年01月04日,19,6,大鬼湖(高雄市茂林區)/大鬼湖(臺東縣延平鄉)/延平林道(臺東縣延平鄉)/內本鹿越嶺(臺東縣延平鄉)
647,107年01月04日,2,3,松蘿湖(宜蘭縣大同鄉)
648,107年01月04日,3,1,奇萊南峰 、南華山(南投縣仁愛鄉)
649,107年01月04日,3,9,屯原(南投縣仁愛鄉)/天池(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
650,107年01月04日,1,13,松羅國家步道(宜蘭縣大同鄉)/松蘿湖(宜蘭縣大同鄉)
651,107年01月04日,3,2,玉山群峰(嘉義縣阿里山鄉)
652,107年01月04日,2,3,松蘿湖(宜蘭縣大同鄉)
653,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
654,107年01月04日,1,2,志佳陽山(臺中市和平區)
655,107年01月04日,4,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
656,107年01月04日,1,11,松蘿湖(宜蘭縣大同鄉)
657,107年01月04日,3,2,北大武山(屏東縣泰武鄉)
658,107年01月04日,1,6,志佳陽山(臺中市和平區)
659,107年01月04日,1,212,浸水營古道(屏東縣春日鄉)
660,107年01月04日,4,1,秀姑巒山(南投縣信義鄉)/秀姑巒山(花蓮縣卓溪鄉)
661,107年01月04日,4,1,秀姑巒山(南投縣信義鄉)/秀姑巒山(花蓮縣卓溪鄉)
662,107年01月04日,2,6,雪山主東峰(臺中市和平區)
663,107年01月04日,2,2,北大武山(屏東縣泰武鄉)
664,107年01月04日,1,8,錐麓古道(花蓮縣秀林鄉)
665,107年01月04日,2,2,雪山主東峰(臺中市和平區)
666,107年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
667,107年01月04日,2,2,法治村(南投縣仁愛鄉)
668,107年01月04日,1,6,玉山前峰(嘉義縣阿里山鄉)
669,107年01月04日,3,4,屏風山(花蓮縣秀林鄉)
670,107年01月04日,1,2,北大武山(屏東縣泰武鄉)
671,107年01月04日,1,2,檜谷山莊(屏東縣泰武鄉)
672,107年01月04日,2,3,北合歡山(南投縣仁愛鄉)
673,107年01月04日,3,4,北大武山(屏東縣泰武鄉)
674,107年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
675,107年01月04日,5,2,干卓萬山(南投縣仁愛鄉)
676,107年01月04日,2,2,玉山群峰(嘉義縣阿里山鄉)
677,107年01月04日,4,1,南大武山(臺東縣金峰鄉)
678,107年01月04日,1,2,北合歡山(南投縣仁愛鄉)
679,107年01月04日,2,2,瓦拉米(花蓮縣卓溪鄉)
680,107年01月04日,1,2,合歡山(南投縣仁愛鄉)/北合歡山(南投縣仁愛鄉)
681,107年01月04日,3,2,玉山群峰(嘉義縣阿里山鄉)
682,107年01月04日,1,3,檜谷山莊(屏東縣泰武鄉)
683,107年01月04日,3,1,玉山群峰(嘉義縣阿里山鄉)
684,107年01月04日,1,3,檜谷山莊(屏東縣泰武鄉)
685,107年01月04日,3,4,玉山群峰(嘉義縣阿里山鄉)
686,107年01月04日,2,1,北大武山(屏東縣泰武鄉)
687,107年01月04日,1,2,雪山主東峰(臺中市和平區)
688,107年01月04日,2,1,栗松溫泉(臺東縣海端鄉)
689,107年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
690,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
691,107年01月04日,3,5,奇萊南峰 、南華山(南投縣仁愛鄉)
692,107年01月04日,1,5,志佳陽山(臺中市和平區)
693,107年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)/古白揚步道(花蓮縣秀林鄉)
694,107年01月05日,1,5,雪山主東峰(臺中市和平區)
695,107年01月05日,4,20,大同部落(花蓮縣秀林鄉)
696,107年01月05日,3,7,北大武山(屏東縣泰武鄉)
697,107年01月05日,1,1,錐麓古道(花蓮縣秀林鄉)
698,107年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
699,107年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
700,107年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
701,107年01月05日,1,1,花蓮縣秀林鄉各村(花蓮縣秀林鄉)
702,107年01月05日,1,10,錐麓古道(花蓮縣秀林鄉)
